timestamp_utc,node_id,site,subsite,exposure,environment,latitude,longitude,no2_high_met_one_ug_m3,pm2_5_high_met_one_ug_m3
2025-10-02T16:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.9,8.0
2025-10-02T16:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.6,8.0
2025-10-02T16:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.3,8.0
2025-10-02T16:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.0,8.0
2025-10-02T17:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.0,8.0
2025-10-02T17:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.2,8.0
2025-10-02T17:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.0,8.0
2025-10-02T17:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.0,8.0
2025-10-02T18:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.2,7.0
2025-10-02T18:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.1,7.0
2025-10-02T18:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.8,7.0
2025-10-02T18:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.1,7.0
2025-10-02T19:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.0,8.0
2025-10-02T19:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.3,8.0
2025-10-02T19:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.8,8.0
2025-10-02T19:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.2,8.0
2025-10-02T20:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.5,8.0
2025-10-02T20:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.2,8.0
2025-10-02T20:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.8,8.0
2025-10-02T20:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,26.1,8.0
2025-10-02T21:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,21.7,11.0
2025-10-02T21:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,23.0,11.0
2025-10-02T21:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,24.1,11.0
2025-10-02T21:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.4,11.0
2025-10-02T22:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,17.1,13.0
2025-10-02T22:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,27.7,13.0
2025-10-02T22:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.1,13.0
2025-10-02T22:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.0,13.0
2025-10-02T23:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.5,14.0
2025-10-02T23:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.0,14.0
2025-10-02T23:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.7,14.0
2025-10-02T23:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.9,14.0
2025-10-03T00:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.6,8.0
2025-10-03T00:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.8,8.0
2025-10-03T00:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,5.9,8.0
2025-10-03T00:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,5.9,8.0
2025-10-03T01:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.7,9.0
2025-10-03T01:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.6,9.0
2025-10-03T01:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,5.4,9.0
2025-10-03T01:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.2,9.0
2025-10-03T02:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.2,8.0
2025-10-03T02:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.0,8.0
2025-10-03T02:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.1,8.0
2025-10-03T02:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.0,8.0
2025-10-03T03:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.6,7.0
2025-10-03T03:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,5.2,7.0
2025-10-03T03:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.2,7.0
2025-10-03T03:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,5.0,7.0
2025-10-03T04:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.2,8.0
2025-10-03T04:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,5.8,8.0
2025-10-03T04:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.2,8.0
2025-10-03T04:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.9,8.0
2025-10-03T05:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.1,8.0
2025-10-03T05:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.2,8.0
2025-10-03T05:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.1,8.0
2025-10-03T05:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.4,8.0
2025-10-03T06:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.6,6.0
2025-10-03T06:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.0,6.0
2025-10-03T06:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.4,6.0
2025-10-03T06:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.4,6.0
2025-10-03T07:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.5,8.0
2025-10-03T07:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.6,8.0
2025-10-03T07:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.1,8.0
2025-10-03T07:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.1,8.0
2025-10-03T08:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.2,7.0
2025-10-03T08:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.7,7.0
2025-10-03T08:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.7,7.0
2025-10-03T08:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.1,7.0
2025-10-03T09:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.3,4.0
2025-10-03T09:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.3,4.0
2025-10-03T09:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.2,4.0
2025-10-03T09:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.8,4.0
2025-10-03T10:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.2,3.0
2025-10-03T10:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.4,3.0
2025-10-03T10:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.5,3.0
2025-10-03T10:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.1,3.0
2025-10-03T11:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.6,3.0
2025-10-03T11:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,24.1,3.0
2025-10-03T11:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.1,3.0
2025-10-03T11:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.3,3.0
2025-10-03T12:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.6,4.0
2025-10-03T12:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.8,4.0
2025-10-03T12:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.3,4.0
2025-10-03T12:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.7,4.0
2025-10-03T13:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.6,3.0
2025-10-03T13:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.6,3.0
2025-10-03T13:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.5,3.0
2025-10-03T13:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.3,3.0
2025-10-03T14:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.9,3.0
2025-10-03T14:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.1,3.0
2025-10-03T14:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.6,3.0
2025-10-03T14:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.0,3.0
2025-10-03T15:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.8,4.0
2025-10-03T15:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.1,4.0
2025-10-03T15:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.1,4.0
2025-10-03T15:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.1,4.0
2025-10-03T16:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.3,3.0
2025-10-03T16:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.7,3.0
2025-10-03T16:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.3,3.0
2025-10-03T16:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.2,3.0
2025-10-03T17:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.9,3.0
2025-10-03T17:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.7,3.0
2025-10-03T17:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.9,3.0
2025-10-03T17:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.9,3.0
2025-10-03T18:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.9,4.0
2025-10-03T18:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.7,4.0
2025-10-03T18:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.5,4.0
2025-10-03T18:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.1,4.0
2025-10-03T19:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.1,0.0
2025-10-03T19:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.8,0.0
2025-10-03T19:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.7,0.0
2025-10-03T19:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.3,0.0
2025-10-03T20:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.1,0.0
2025-10-03T20:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.0,0.0
2025-10-03T20:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.7,0.0
2025-10-03T20:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.7,0.0
2025-10-03T21:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.5,2.0
2025-10-03T21:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.0,2.0
2025-10-03T21:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.0,2.0
2025-10-03T21:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.2,2.0
2025-10-03T22:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.3,3.0
2025-10-03T22:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.2,3.0
2025-10-03T22:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.8,3.0
2025-10-03T22:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.4,3.0
2025-10-03T23:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.5,2.0
2025-10-03T23:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.1,2.0
2025-10-03T23:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.2,2.0
2025-10-03T23:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.9,2.0
2025-10-04T00:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.8,6.0
2025-10-04T00:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.2,6.0
2025-10-04T00:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.9,6.0
2025-10-04T00:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.0,6.0
2025-10-04T01:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,0.4,6.0
2025-10-04T01:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,0.3,6.0
2025-10-04T01:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.6,6.0
2025-10-04T01:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.4,6.0
2025-10-04T02:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.0,6.0
2025-10-04T02:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,0.9,6.0
2025-10-04T02:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,0.6,6.0
2025-10-04T02:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,0.3,6.0
2025-10-04T03:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.2,5.0
2025-10-04T03:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.2,5.0
2025-10-04T03:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.2,5.0
2025-10-04T03:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.4,5.0
2025-10-04T04:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.1,4.0
2025-10-04T04:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.8,4.0
2025-10-04T04:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.7,4.0
2025-10-04T04:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,1.8,4.0
2025-10-04T05:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.2,4.0
2025-10-04T05:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.7,4.0
2025-10-04T05:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,4.9,4.0
2025-10-04T05:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.7,4.0
2025-10-04T06:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.7,5.0
2025-10-04T06:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.8,5.0
2025-10-04T06:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.9,5.0
2025-10-04T06:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.9,5.0
2025-10-04T07:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.3,6.0
2025-10-04T07:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.3,6.0
2025-10-04T07:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.6,6.0
2025-10-04T07:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,2.7,6.0
2025-10-04T08:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.0,6.0
2025-10-04T08:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,3.9,6.0
